timestamp,gap,price,range
1515790800.0,26280.0,14160.67568122572,664.7240683224936
1515805980.0,13920.0,13905.746479461806,269.60629715374125
1515822960.0,14400.0,14215.428072865376,190.0732341556959
1515844620.0,12840.0,14381.456474910781,237.38958095561793
1515897720.0,44400.0,14575.677933106212,431.7071883071785
1515996600.0,16200.0,13627.665912746455,218.25393721564797
1515995936.0,2322.0,13599.935751793195,92.91777862851268
1515999765.0,1280.0,13769.163489602686,39.87732447139388
1516008055.0,7920.0,13777.128765841795,195.1020519488884
1516019281.0,5166.0,13830.10536832915,224.63698431818193
1516027547.0,1640.0,14309.683926599531,78.380697956949
1516165803.0,46882.0,10883.546612111268,809.3685252799714
1516168993.0,3840.0,10939.089706020255,231.88137466170156
1516167973.0,120.0,10916.622591890717,0.6094402678081678
1516209233.0,37640.0,10541.304289116692,750.0237428233031
1516196633.0,3500.0,10326.031366249403,225.69095580069188
1516211593.0,16000.0,9911.955112447286,596.4051124472862
1516218729.0,8796.0,10136.096559957756,325.19212275759674
1516221372.0,220.0,10786.999579548472,6.231695144922924
1516234892.0,7182.0,11323.757240170135,579.0314337185191
1516238302.0,5182.0,11134.44777798821,302.70868648868964
1516236590.0,178.0,10972.826602959618,3.769359164292837
1516240873.0,1602.0,11455.69605634674,202.4063806377053
1516260090.0,13918.0,11800.936161753567,989.2910004632413
1516260031.0,3620.0,11207.615926020833,235.37916114631298
1516266693.0,7562.0,11219.849433994863,656.6830455914715
1516269341.0,60.0,11286.767442592762,1.4738223630811262
1516271261.0,1820.0,11322.940964956959,164.6506423763094
1516273381.0,2240.0,11262.518428602994,161.1568479855705
1516276391.0,840.0,11554.438638799365,30.323413379361227
1516284301.0,5020.0,11916.590329529145,491.21182546478667
1516287671.0,4160.0,11793.957306075961,320.36493295111904
1516291240.0,2778.0,11876.164203586317,289.7026089859901
1516306771.0,15400.0,11959.341609401641,789.5957182335733
1516306358.0,3722.0,11606.373718615887,183.5947150865286
1516327126.0,17798.0,11809.490996761462,907.9443438306553
1516339986.0,15320.0,11340.215530143269,626.8291741561698
1516343156.0,3220.0,11244.80165244133,179.65615753068414
1516350737.0,600.0,11474.277988825897,48.548745801861514
1516356826.0,3340.0,11613.23641649175,163.3095763562651
1516363048.0,2942.0,11676.32889074565,153.6441244337111
1516366596.0,1900.0,11784.755777981902,141.73896446786603
1516368066.0,60.0,11809.667952343134,0.9905329882913065
1516381078.0,13022.0,11832.993061076013,442.36402881794675
1516394368.0,13702.0,11673.379742863477,597.4135700523493
1516410196.0,12620.0,11504.634141321285,318.7486845870899
1516417796.0,3200.0,11682.014123854979,127.0242824127181
1516420556.0,2180.0,11760.703440851286,40.50745781289697
1516425286.0,5260.0,11758.260162801787,183.8717066661411
1516433587.0,4820.0,12685.60981709615,316.3840106445332
1516437997.0,2420.0,12605.172079009879,135.22021762294025
1516462467.0,23220.0,13088.24850614132,787.2842582863177
1516458974.0,2660.0,12659.846259595568,185.19799411298482
1516465694.0,5940.0,12766.548439750872,267.54495482377024
1516472664.0,3480.0,12960.10850822926,232.8512856697398
1516475512.0,1316.0,12968.309839576077,89.52884172413906
1516484106.0,8762.0,13096.183424343493,452.4737469241354
1516506637.0,19312.0,13052.267901814024,679.3517925720844
1516549041.0,44260.0,12153.131525827355,480.80587176444715
1516543290.0,6260.0,12088.728474883608,116.9625365344109
1516594241.0,51020.0,11496.38272171483,421.93699771789034
1516606720.0,11278.0,11613.490083176477,180.0432948838934
1516603541.0,140.0,11626.128306777593,0.7734680679131998
1516615842.0,6460.0,11834.554237076421,172.58030299190432
1516703951.0,22960.0,10641.093515499391,442.53542318568543
1516700211.0,1940.0,10649.658954608012,51.94962215220767
1516703731.0,3720.0,10614.050572032984,186.1956063216967
1516714691.0,11720.0,10469.258003944393,487.11445555729915
1516715171.0,3120.0,10308.83148488654,138.26855126622286
1516726591.0,860.0,11219.209049837253,46.06350785870927
1516732631.0,5120.0,11336.055033672188,211.39984235058
1516734771.0,3020.0,11333.520905009565,162.29109609844272
1516744171.0,9960.0,11317.29877338243,397.14763656662944
1516748410.0,6818.0,11191.985178551637,215.7109850032557
1516772033.0,24642.0,11276.98218298572,713.3706086891125
1516767382.0,2020.0,10848.872624940825,79.38690179582954
1516769852.0,2780.0,10820.355800183333,292.19784866043665
1516772592.0,1960.0,10690.619378377743,105.64327910903921
1516782532.0,3960.0,11071.715138305724,189.00498071201764
1516789092.0,6420.0,11032.032073126558,247.29382183914458
1516792922.0,3960.0,11117.885288854299,162.96713408446885
1516793522.0,1800.0,11026.844380069519,52.64804304549216
1516796302.0,1900.0,11116.160402021967,158.4862292806829
1516800712.0,1880.0,11373.240253637152,121.7009112165124
1516802412.0,1940.0,11335.079332243433,103.07732924956326
1516824291.0,19318.0,11489.679005499287,564.470138843486
1516821533.0,3400.0,11164.322735970487,140.43770431178382
1516830962.0,6200.0,11258.258688598817,118.87158362301489
1516839442.0,9440.0,11332.22962671518,230.31027187647487
1516839993.0,780.0,11376.310113575119,38.27282273851233
1516846863.0,2240.0,11440.667359813273,105.82507760344197
1516857953.0,5000.0,11701.637785154979,276.0619722675674
1516869595.0,7882.0,11648.669705822549,225.75560843658968
1516877253.0,10620.0,11568.558942002499,375.35993394282923
1516879750.0,3302.0,11403.249640005464,102.53966208708334
1516892048.0,13020.0,11374.399719594614,296.8884212723624
1516901328.0,10200.0,11268.780201764299,304.6382356128579
1516916399.0,2960.0,11340.214528511604,51.17815410048388
1516919739.0,4280.0,11298.587618571244,99.65675068964083
1516931249.0,2320.0,11376.736884388354,45.64578398175399
1516986181.0,50362.0,11214.738691750463,861.7328903899925
1516983642.0,242.0,11165.729493953937,6.326268147497103
1516984999.0,1358.0,11152.953616072155,49.92135800765027
1516992030.0,7080.0,11090.348175374827,94.6793796785496
1517002860.0,12278.0,11008.143070367423,101.53016714162732
1517014333.0,1702.0,11129.398111636167,44.387992157144254
1517024851.0,10600.0,11102.702062494403,195.8689092761888
1517029801.0,7880.0,11166.621759362379,167.46942170093644
1517036081.0,20.0,11403.954471874045,0.21130894599264138
1517041311.0,5200.0,11447.797657891291,273.63636756872256
1517043821.0,2380.0,11300.31389387599,147.27036090213005
1517059033.0,10862.0,11355.637528327805,457.0616675208803
1517064660.0,3558.0,11073.899638909867,92.77956300181177
1517074363.0,1282.0,11540.079136729091,37.17591092265138
1517079121.0,3958.0,11543.085114568701,110.71615182903588
1517091124.0,6502.0,11669.168929575435,187.1231276019007
1517103983.0,13022.0,11668.473792227413,277.83037611178406
1517107002.0,6140.0,11626.224591004395,174.81655197392502
1517109092.0,3040.0,11535.622267481418,97.07768012111046
1517119441.0,1878.0,12005.71402398928,123.53226407187503
1517142224.0,19162.0,12350.944752906278,515.6705593579045
1517150468.0,8526.0,12077.182372178546,374.68624569323765
1517158925.0,4222.0,11881.55854085109,138.74652107077964
1517165403.0,5760.0,11876.930500897348,134.08978381187808
1517170133.0,6420.0,11843.168519218534,104.05193109354877
1517188713.0,11480.0,11959.667782275887,141.29149819041595
1517232534.0,10480.0,11377.334624547735,227.57347301501068
1517271376.0,8362.0,11270.52516463781,159.79493156331046
1517296645.0,26620.0,11108.415416381788,269.1549423326087
1517291494.0,4138.0,11043.769810707217,43.770160796748314
1517317716.0,16520.0,11039.694942446573,155.84597557803863
1517362180.0,47284.0,10415.649449099561,460.86976874312313
1517369985.0,17336.0,10187.214088006358,370.7521484928311
1517388217.0,1460.0,10285.150242892361,33.87074430044413
1517395667.0,7320.0,10207.363792000924,145.35284264158872
1517405627.0,1760.0,10370.874366970893,54.51960970010623
1517426349.0,21002.0,10322.96611932161,426.18422018727506
1517423667.0,2600.0,10135.497484972373,89.40718807561643
1517429927.0,5740.0,10086.170397497004,83.01751467008762
1517438017.0,4940.0,10144.058849360737,69.93771514075343
1517443226.0,4298.0,10219.295554299042,84.36198860937839
1517450647.0,5300.0,10297.828223410059,84.73275399572049
1517451767.0,2780.0,10267.46189267757,79.02640880661784
1517464556.0,11918.0,10251.596854387546,234.25330600046982
1517589662.0,1580.0,9062.534285941207,106.1191745702381
1517607302.0,16180.0,9032.634779673619,484.33485506136094
1517609282.0,5920.0,8753.098595304862,185.22117595002055
1517617104.0,2422.0,8923.99342569105,85.51747755701945
1517618912.0,2360.0,8895.64572326563,109.14894907207963
1517627742.0,8900.0,8855.841899490848,283.59842231455696
1517634144.0,7922.0,8696.29321702548,447.1354578966075
1517637012.0,3600.0,8507.972065485928,152.29787193753145
1517645732.0,3640.0,8767.27814526934,103.50449993239272
1517651912.0,2560.0,9034.033410618322,119.05589973427777
1517651774.0,482.0,8964.934513228685,13.63609272866961
1517660672.0,8500.0,8968.053710078015,181.90648392816547
1517663122.0,3100.0,9110.743763386045,101.93847860361711
1517665204.0,2302.0,9097.927311628724,91.39989227387923
1517669582.0,1500.0,9402.047282805323,65.28611339660347
1517679266.0,8284.0,9500.30041708195,359.1466341906489
1517679683.0,1342.0,9371.47584522751,86.68020719363267
1517683782.0,4080.0,9365.516487869545,206.7634577242152
1517685902.0,700.0,9405.481657936749,15.473551111903362
1517690452.0,4700.0,9441.845938727467,135.9491645339076
1517730142.0,40280.0,9802.667271086764,826.1407610135248
1517717822.0,1100.0,9222.179447566506,20.611705631015866
1517720282.0,2560.0,9224.877045666237,146.8732428102594
1517726402.0,1300.0,9363.323058073058,50.8426828701522
1517730354.0,4102.0,9349.516523054395,71.60461655648578
1517767334.0,38422.0,9048.325682091045,553.5733653087755
1517769533.0,15000.0,8708.626349676044,400.86583257863276
1517767473.0,2660.0,8508.269419893686,52.816772162557754
1517785695.0,17182.0,8330.31732413842,435.1515725016534
1517786124.0,1660.0,8379.229405787653,45.76840175942925
1517788484.0,2580.0,8352.55009408537,68.57912634344575
1517790674.0,2820.0,8324.610452008232,104.0952179672604
1517791514.0,1200.0,8307.087955636924,26.28554416482075
1517798474.0,6960.0,8200.320643398896,196.47424034889173
1517802704.0,780.0,8184.688148273937,4.376536474737804
1517813415.0,4980.0,8286.879563593864,55.8327894003105
1517813615.0,1060.0,8266.698011451623,19.93941757000175
1517829896.0,16362.0,8103.503469450783,295.5867415385219
1517841515.0,18340.0,7835.060913267974,266.20328276328655
1517838415.0,2280.0,7738.156056479938,75.61621083299633
1517851407.0,13142.0,7577.264919011369,291.80545722571605
1517847476.0,1480.0,7461.991046545613,54.70212457238267
1517874396.0,26260.0,7040.527350415936,344.0704836299601
1517866887.0,80.0,7276.962781030694,0.17949061229955987
1517867916.0,1000.0,7263.639642670148,60.644937982560805
1517877896.0,8060.0,7155.270500911518,340.3337124129621
1517878807.0,2540.0,7051.109191247739,78.62900688128138
1517909937.0,31360.0,6369.359582004338,275.0095820043334
1517903180.0,5822.0,6357.845927324143,185.31710387155363
1517907200.0,5542.0,6190.755555335846,144.7732972713211
1517909239.0,20.0,6469.664155969485,-0.2095868426231391
1517911069.0,60.0,6834.906309503659,-0.9289558831242175
1517912530.0,1382.0,6814.4066244080905,130.69952218679282
1517921327.0,8958.0,6614.314938402856,300.7197771125211
1517929859.0,3398.0,7165.684917017371,210.81717859155378
1517929840.0,20.0,7120.12332660647,-0.16215726450809598
1517933920.0,2260.0,7357.732419576407,169.40947232687813
1517945721.0,12182.0,7296.065416337581,463.8704387496664
1517952440.0,2420.0,7729.613146104424,199.74701707215445
1517961870.0,8400.0,7920.225097414335,397.37526862755203
1517967372.0,6062.0,7905.078772242323,426.65476083489557
1517970391.0,3062.0,7744.511763864631,156.9364989954256
1517984680.0,14720.0,7954.38933727351,748.7091515114025
1517981880.0,2100.0,7537.337031117186,99.9804528828272
1517983488.0,1638.0,7560.067410570777,208.112046058347
1517987328.0,3658.0,7481.507150651613,178.11438940805965
1517986579.0,80.0,7416.16370954362,1.9495240882879443
1517989649.0,2020.0,7488.632621684264,108.23308495361107
1517998189.0,1320.0,7934.151286743015,54.84240125058932
1518004999.0,2700.0,8234.421176047492,215.9851596753888
1518006469.0,1340.0,8201.935245747769,120.02456651146986
1518012008.0,1338.0,8457.836543051479,117.43494777016713
1518018088.0,6078.0,8471.85786054405,339.2726723388705
1518020375.0,3716.0,8336.206025885793,247.3994433081898
1518020297.0,120.0,8179.359069191944,2.8570178907966692
1518024007.0,3740.0,8221.730617373669,224.42447556332536
1518044309.0,16600.0,8557.071931660357,546.2534857246847
1518058289.0,19820.0,8377.260096134101,792.2810638760102
1518061978.0,3138.0,8125.060669306922,178.93384632624657
1518067701.0,2682.0,8222.308116945676,56.34572157823095
1518077668.0,10538.0,8204.563338704264,296.73927974310755
1518081750.0,2400.0,8338.119572538393,117.70851014385153
1518083340.0,1820.0,8264.259893438964,83.86473214861144
1518091851.0,3882.0,8569.693171680841,98.35661520791655
1518095362.0,4742.0,8546.654669926369,149.49634246812093
1518098160.0,3160.0,8618.595221705698,119.73662697454893
1518104501.0,7162.0,8584.566112400693,194.09678539068045
1518104969.0,3020.0,8498.650418465819,87.40971801725027
1518111510.0,7440.0,8480.807213560302,285.52508919947104
1518114410.0,4940.0,8327.029496590276,136.77846838445112
1518115640.0,2920.0,8274.189904299128,169.08926178846195
1518138200.0,17780.0,8579.724232598244,400.6498830077062
1518134870.0,4680.0,8369.851925145042,174.35566889966867
1518144780.0,11420.0,8287.320062304945,407.0114585977981
1518150490.0,4920.0,8121.649467874555,129.47834124999008
1518158610.0,9340.0,8033.942412951644,265.0453047411065
1518169392.0,8262.0,7991.540343907429,100.00850600834656
1518174466.0,3326.0,8275.843028494552,93.09885957756524
1518184742.0,6302.0,8263.963397644622,42.05527259392329
1518196931.0,8740.0,8479.710769303572,140.26101332996222
1518204861.0,4560.0,8721.407450068442,113.53057538269968
1518208791.0,4000.0,8742.720570149571,92.95275297705302
1518207523.0,22.0,8710.037790474897,0.16576414303017373
1518223413.0,15882.0,8848.86823629051,384.0640956387997
1518227642.0,1840.0,8948.48973839895,67.45311410255817
1518229851.0,2660.0,8945.590196315447,157.52954458776912
1518241102.0,6880.0,9066.14409066454,277.98005207411734
